# Ejected mass (in the wind phase)
#   computed for a range of low intermediate stellar mass by Karakas+2010 and for a set of metallicity
# Z=0.008
# 1) Mass, 2) Y_H1, 3) Y_He4, 4) Y_C12, 5) Y_N14, 6) Y_O16, 7) Y_Fe56 
   1.000000e+00   3.030000e-01   1.170000e-01   4.340000e-04   2.720000e-04   1.620000e-03   1.980000e-04
   1.250000e+00   4.650000e-01   1.800000e-01   5.860000e-04   5.150000e-04   2.490000e-03   3.040000e-04
   1.500000e+00   6.220000e-01   2.380000e-01   9.470000e-04   7.760000e-04   3.320000e-03   4.060000e-04
   1.750000e+00   7.950000e-01   3.070000e-01   3.810000e-03   1.060000e-03   4.300000e-03   5.210000e-04
   1.900000e+00   8.980000e-01   3.470000e-01   6.070000e-03   1.190000e-03   4.890000e-03   5.900000e-04
   2.000000e+00   1.030000e+00   4.080000e-01   1.120000e-02   1.420000e-03   5.620000e-03   6.800000e-04
   2.250000e+00   1.110000e+00   4.570000e-01   1.580000e-02   1.560000e-03   6.150000e-03   7.460000e-04
   2.500000e+00   1.260000e+00   5.410000e-01   2.240000e-02   1.900000e-03   6.830000e-03   8.550000e-04
   3.000000e+00   1.530000e+00   7.120000e-01   3.960000e-02   2.470000e-03   8.260000e-03   1.060000e-03
   3.500000e+00   1.900000e+00   7.800000e-01   2.830000e-02   3.020000e-03   9.950000e-03   1.250000e-03
   4.000000e+00   2.240000e+00   8.760000e-01   2.130000e-02   3.490000e-03   1.170000e-02   1.460000e-03
   4.500000e+00   2.480000e+00   1.090000e+00   6.450000e-03   3.820000e-02   1.290000e-02   1.660000e-03
   5.000000e+00   2.710000e+00   1.320000e+00   4.070000e-03   5.540000e-02   1.200000e-02   1.870000e-03
   5.500000e+00   3.040000e+00   1.480000e+00   5.880000e-03   4.800000e-02   1.320000e-02   2.100000e-03
   6.000000e+00   3.280000e+00   1.690000e+00   4.480000e-03   4.990000e-02   1.160000e-02   2.320000e-03
