# Ejected mass (in the wind phase)
#   computed for a range of low intermediate stellar mass by Karakas+2010 and for a set of metallicity
# Z=0.02
# 1) Mass, 2) Y_H1, 3) Y_He4, 4) Y_C12, 5) Y_N14, 6) Y_O16, 7) Y_Fe56 
   1.000000e+00   2.920000e-01   1.360000e-01   1.150000e-03   6.620000e-04   4.190000e-03   5.110000e-04
   1.250000e+00   4.530000e-01   2.100000e-01   1.590000e-03   1.250000e-03   6.490000e-03   7.920000e-04
   1.500000e+00   6.060000e-01   2.760000e-01   1.930000e-03   1.880000e-03   8.640000e-03   1.050000e-03
   1.750000e+00   7.690000e-01   3.440000e-01   2.320000e-03   2.510000e-03   1.090000e-02   1.330000e-03
   1.900000e+00   8.630000e-01   3.830000e-01   2.590000e-03   2.810000e-03   1.220000e-02   1.490000e-03
   2.000000e+00   9.250000e-01   4.080000e-01   2.770000e-03   3.020000e-03   1.300000e-02   1.590000e-03
   2.250000e+00   1.080000e+00   4.800000e-01   4.180000e-03   3.690000e-03   1.510000e-02   1.860000e-03
   2.500000e+00   1.230000e+00   5.620000e-01   9.390000e-03   4.310000e-03   1.720000e-02   2.150000e-03
   3.000000e+00   1.520000e+00   7.310000e-01   2.070000e-02   5.660000e-03   2.110000e-02   2.710000e-03
   3.500000e+00   1.820000e+00   8.850000e-01   2.710000e-02   7.110000e-03   2.500000e-02   3.240000e-03
   4.000000e+00   2.140000e+00   9.890000e-01   1.890000e-02   8.630000e-03   2.910000e-02   3.740000e-03
   4.500000e+00   2.400000e+00   1.160000e+00   1.960000e-02   1.050000e-02   3.270000e-02   4.250000e-03
   5.000000e+00   2.650000e+00   1.380000e+00   1.530000e-02   1.640000e-02   3.590000e-02   4.800000e-03
   5.500000e+00   2.890000e+00   1.600000e+00   7.500000e-03   3.910000e-02   3.820000e-02   5.340000e-03
   6.000000e+00   3.140000e+00   1.820000e+00   5.530000e-03   4.180000e-02   4.070000e-02   5.900000e-03
