# Ejected mass (in the wind phase)
#   computed for a range of low intermediate stellar mass by Karakas+2010 and for a set of metallicity
# Z=0.0001
# 1) Mass, 2) Y_H1, 3) Y_He4, 4) Y_C12, 5) Y_N14, 6) Y_O16, 7) Y_Fe56 
   1.000000e+00   2.100000e-01   6.970000e-02   2.550000e-04   5.570000e-06   2.480000e-05   1.630000e-06
   1.250000e+00   4.180000e-01   1.600000e-01   3.730000e-03   2.300000e-05   1.230000e-04   3.380000e-06
   1.500000e+00   5.870000e-01   2.390000e-01   1.160000e-02   4.450000e-05   3.160000e-04   4.820000e-06
   1.750000e+00   7.230000e-01   3.370000e-01   2.310000e-02   5.950000e-05   4.780000e-04   6.120000e-06
   1.900000e+00   7.980000e-01   3.870000e-01   2.970000e-02   7.100000e-05   5.370000e-04   6.810000e-06
   2.000000e+00   8.420000e-01   4.320000e-01   3.570000e-02   7.810000e-05   5.790000e-04   7.260000e-06
   2.250000e+00   9.680000e-01   5.110000e-01   4.840000e-02   8.140000e-05   7.050000e-04   8.160000e-06
   2.500000e+00   1.160000e+00   5.520000e-01   4.920000e-02   5.830000e-05   7.760000e-04   9.270000e-06
   3.000000e+00   1.580000e+00   5.790000e-01   2.350000e-02   8.780000e-05   5.210000e-04   1.230000e-05
   3.500000e+00   1.890000e+00   7.250000e-01   6.890000e-03   1.810000e-02   5.780000e-04   1.500000e-05
   4.000000e+00   2.170000e+00   9.220000e-01   5.070000e-03   2.630000e-02   7.990000e-04   1.770000e-05
   4.500000e+00   2.480000e+00   1.090000e+00   3.500000e-03   2.240000e-02   6.500000e-04   2.060000e-05
   5.000000e+00   2.760000e+00   1.280000e+00   2.790000e-03   2.410000e-02   6.090000e-04   2.330000e-05
   5.500000e+00   3.040000e+00   1.460000e+00   2.570000e-03   2.800000e-02   5.900000e-04   2.600000e-05
   6.000000e+00   3.290000e+00   1.670000e+00   1.930000e-03   3.390000e-02   8.770000e-04   2.860000e-05
