# Ejected mass (in the wind phase) Yi + (M_start - M_end)*Xi0 (Ejected mass is always positive and take into account the initial contains of the stars)
# computed for a range of massive stars by Potinari+1998 with Padova Tracks for a set of metallicity 
# Z=0.004
# 1) M0, 2) Ej_H1, 3) Ej_He3, 4) Ej_He4, 5) Ej_C12, 6) Ej_13C, 7) Ej_N14, 8) Ej_15N, 9) Ej_O16, 10) Ej_17O, 11) Ej_18O, 12) Ej_20Ne, 13) Ej_22Ne, 14) Ej_All_elts
   1.20000000e+01   1.15000000e-01   2.43000000e-06   4.20000000e-02   1.08000000e-04   5.26000000e-06   1.26000000e-04   8.37000000e-08   2.90000000e-04   6.35000000e-07   6.09000000e-07   4.80000000e-05   6.44000000e-06   1.57587458e-01
   1.50000000e+01   1.73000000e-01   2.36000000e-06   6.40000000e-02   1.78000000e-04   6.20000000e-06   1.75000000e-04   1.82000000e-07   4.42000000e-04   6.42000000e-07   1.01000000e-06   7.27000000e-05   9.76000000e-06   2.37887854e-01
   2.00000000e+01   5.09000000e-01   6.76000000e-06   1.85000000e-01   5.69000000e-04   1.82000000e-05   4.18000000e-04   4.95000000e-07   1.34000000e-03   1.58000000e-06   3.02000000e-06   2.13000000e-04   2.86000000e-05   6.96598655e-01
   3.00000000e+01   7.68000000e+00   8.21000000e-05   3.23000000e+00   7.91000000e-03   2.85000000e-04   9.52000000e-03   4.33000000e-06   1.90000000e-02   8.61000000e-05   3.44000000e-05   3.35000000e-03   4.49000000e-04   1.09507209e+01
   4.00000000e+01   1.43900000e+01   7.77000000e-05   8.66000000e+00   1.03000000e-02   5.55000000e-04   3.80000000e-02   8.09000000e-06   2.82000000e-02   3.57000000e-04   3.31000000e-05   7.07000000e-03   9.50000000e-04   2.31355509e+01
   6.00000000e+01   1.95400000e+01   1.73000000e-04   1.59500000e+01   4.33000000e-02   1.28000000e-03   5.77000000e-02   1.53000000e-05   2.51000000e-02   2.05000000e-04   8.42000000e-05   1.30000000e-02   1.74000000e-03   3.56325975e+01
   1.00000000e+02   2.80200000e+01   1.26000000e-04   2.48400000e+01   1.78000000e-02   8.75000000e-04   1.18000000e-01   1.50000000e-05   3.83000000e-02   3.97000000e-04   6.04000000e-05   1.62000000e-02   2.18000000e-03   5.70539534e+01
   1.20000000e+02   3.19300000e+01   1.20000000e-04   4.90900000e+01   1.27000000e-01   1.55000000e-03   2.14000000e-01   2.01000000e-05   1.47000000e-01   3.03000000e-04   6.12000000e-05   2.49000000e-02   3.62000000e-03   8.15385743e+01
