# WAVENUMBER   TRANSMISSION    UNCERTAINTY     FLAG    lambda              
  7.3438735    0.8486868       0.0019269577    true    1361.679228118242   
  7.3455453    0.8462451       0.0019269577    true    1361.3693201274286  
  7.347217     0.8443966       0.0019269577    true    1361.0595531699907  
  7.348889     0.84304166      0.0019269577    true    1360.7499271496781  
  7.3505607    0.84205526      0.0019286324    true    1360.4404419703278  
  7.3519187    0.841423        0.0019286324    false   1360.189144038649   
  7.352232     0.8412978       0.0021222378    true    1360.1311857486742  
  7.353904     0.8406266       0.0021222378    true    1359.8219819230055  
  7.3555756    0.8399079       0.0021222378    true    1359.5129186503616  
  7.3572474    0.83902794      0.0021222378    true    1359.2039958349285  
  7.358919     0.8379028       0.0021222378    true    1358.8952133809794  
  7.360591     0.8364851       0.0021222378    true    1358.5865711928743  
  7.3622622    0.83476853      0.0021222378    true    1358.2781571476748  
  7.363934     0.83278877      0.0021222378    true    1357.9697951647477  
  7.365606     0.83062077      0.0021222378    true    1357.6615731612935  
  7.3672776    0.82837397      0.0021298635    true    1357.3534910420192  
  7.3687806    0.8264017       0.0021298635    false   1357.0766352348564  
  7.3689494    0.82618374      0.0022946426    true    1357.0455487117188  
  7.370621     0.8242018       0.0022946426    true    1356.7377460752718  
  7.372293     0.8225852       0.0022946426    true    1356.4300830376449  
  7.3739643    0.821485        0.0022946426    true    1356.1226471975108  
  7.375636     0.82103556      0.0022946426    true    1355.8152630330176  
  7.377308     0.82134575      0.0022946426    true    1355.5080181827868  
  7.3789797    0.8224916       0.0022946426    true    1355.200912552128   
  7.3806515    0.82451165      0.0022946426    true    1354.8939460464385  
  7.3823233    0.8274055       0.0022946426    true    1354.5871185711997  
  7.383995     0.8311349       0.0022955711    true    1354.2804300319785  
  7.385643     0.835558        0.0022955711    false   1353.9782511458588  
  7.3856664    0.8356269       0.0023348606    true    1353.9739677503806  
  7.387338     0.84078026      0.0023348606    true    1353.6675567606792  
  7.38901      0.8464725       0.0023348606    true    1353.3612844242373  
  7.3906817    0.85256815      0.0023348606    true    1353.0551506469646  
  7.3923535    0.85892767      0.0023348606    true    1352.7491553348539  
  7.3940253    0.8654152       0.0023348606    true    1352.443298393985   
  7.395697     0.8719056       0.0023348606    true    1352.1375797305218  
  7.3973684    0.87829006      0.0023348606    true    1351.832086390313   
  7.39904      0.88447964      0.0023348606    true    1351.5266439611182  
  7.400712     0.89040685      0.002352814     true    1351.2213395283554  
  7.402384     0.8960252       0.002352814     true    1350.916172998528   
  7.402505     0.8964253       0.002352814     false   1350.894069882476   
  7.4040556    0.9013073       0.0023607812    true    1350.6111442782226  
  7.4057274    0.90624154      0.0023607812    true    1350.3062532741105  
  7.407399     0.91082734      0.0023607812    true    1350.0014998929473  
  7.4090705    0.91507065      0.0023607812    true    1349.6969709061307  
  7.4107423    0.9189792       0.0023607812    true    1349.3924924522823  
  7.412414     0.92255837      0.0023607812    true    1349.088151342181   
  7.414086     0.9258076       0.0023607812    true    1348.7839474829188  
  7.4157577    0.92871875      0.0023607812    true    1348.4798807816705  
  7.4174294    0.93127495      0.0023785168    true    1348.1759511456962  
  7.419101     0.9334511       0.0023785168    true    1347.8721584823377  
