# WAVENUMBER   TRANSMISSION   UNCERTAINTY     FLAG    lambda              
  11.357316    0.8063446      0.0021936619    true    880.4897200094482   
  11.358988    0.8075201      0.0021936619    true    880.3601314508677   
  11.360659    0.80877554     0.0021936619    true    880.2306549230499   
  11.36233     0.8101179      0.0021936619    true    880.1011426049123   
  11.364002    0.81155694     0.0021936619    true    879.9716683926346   
  11.365201    0.8126589      0.0022752138    false   879.8788515195207   
  11.365674    0.8131056      0.0027386819    true    879.8422322694014   
  11.367346    0.8147802      0.0027386819    true    879.7128342184077   
  11.369018    0.8165995      0.0027386819    true    879.5834742228581   
  11.370689    0.81858426     0.0027386819    true    879.4541522659673   
  11.372361    0.82075584     0.0027386819    true    879.3248683309595   
  11.374033    0.8231346      0.0027386819    true    879.1956224010689   
  11.375704    0.8257381      0.0027386819    true    879.0664881554692   
  11.377376    0.828579       0.0027386819    true    878.9373181638992   
  11.379047    0.8316632      0.0027386819    true    878.8081861272185   
  11.380719    0.8349875      0.0027386819    true    878.6790920286999   
  11.382064    0.83782375     0.0027116586    false   878.5752845904204   
  11.382391    0.83853877     0.00253066      true    878.5500358516274   
  11.384063    0.8422918      0.00253066      true    878.421017579294    
  11.385735    0.8462094      0.00253066      true    878.292037195003    
  11.387405    0.8502425      0.00253066      true    878.1631682266159   
  11.389077    0.85433054     0.00253066      true    878.0342635467684   
  11.390749    0.8584035      0.00253066      true    877.9053967049412   
  11.392421    0.8623842      0.00253066      true    877.776567684476    
  11.394093    0.86619085     0.00253066      true    877.6477764687252   
  11.395764    0.86974114     0.00253066      true    877.5190230410504   
  11.397436    0.8729554      0.00253066      true    877.3903073848234   
  11.398926    0.87547743     0.0024331098    false   877.2756478903405   
  11.399108    0.87576056     0.0019917085    true    877.2616294834253   
  11.400779    0.87809414     0.0019917085    true    877.1330626923583   
  11.402451    0.8799069      0.0019917085    true    877.0044602292876   
  11.404122    0.88116616     0.0019917085    true    876.875895471258    
  11.405794    0.8818572      0.0019917085    true    876.7473684016896   
  11.407466    0.8819847      0.0019917085    true    876.6188790040125   
  11.409138    0.88157237     0.0019917085    true    876.4904272616662   
  11.4108095   0.8806623      0.0019917085    true    876.3620131581004   
  11.41248     0.8793132      0.0019917085    true    876.2337098985004   
  11.414152    0.87759703     0.0019917085    true    876.105371001435    
  11.415789    0.8756414      0.002127176     false   875.9797773192735   
  11.415824    0.87559664     0.0024551575    true    875.9770696935656   
  11.417496    0.873401       0.0024551575    true    875.8488059583806   
  11.4191675   0.87110174     0.0024551575    true    875.7205797793778   
  11.420839    0.86878896     0.0024551575    true    875.5923911400648   
  11.422511    0.86654764     0.0024551575    true    875.4642400239585   
  11.424183    0.8644541      0.0024551575    true    875.3361264145859   
  11.425854    0.86257374     0.0024551575    true    875.2081233459056   
  11.4275255   0.86095905     0.0024551575    true    875.080084679247    
  11.429197    0.859649       0.0024551575    true    874.9520834699695   
  11.430869    0.8586686      0.0024551575    true    874.8241197016387   
  11.432541    0.85803026     0.0023922946    true    874.6961933578291   
  11.432651    0.85800034     0.0023922946    false   874.6878024638465   
  11.434213    0.8577348      0.0021942982    true    874.5683044221257   
  11.435884    0.8577742      0.0021942982    true    874.4404528781224   
  11.437556    0.8581337      0.0021942982    true    874.3126387094229   
  11.439227    0.85879487     0.0021942982    true    874.1849347793591   
  11.440899    0.8597384      0.0021942982    true    874.0571952908195   
  11.442571    0.8609464      0.0021942982    true    873.9294931284617   
  11.4442425   0.862405       0.0021942982    true    873.8018282759277   
  11.445914    0.86410564     0.0021942982    true    873.6742007168692   
