# Final ejected mass (during the TP-AGB phase)
#   computed for a set of metallicity and a range of low/intermediate mass by Karakas+2010Are listed here only main ISM elements H1, He4, C12, N14, O16 and Fe56
# Total-ejected mass is also added
# Z=0.02
# 1) Mass, 2) Ej_H1, 3) Ej_He4, 4) Ej_C12, 5) Ej_N14, 6) Ej_O16, 7) Ej_Fe56, 8) Ej_tot
   1.00000000e+00   2.92000000e-01   1.36000000e-01   1.15000000e-03   6.62000000e-04   4.19000000e-03   5.11000000e-04   4.36000000e-01
   1.25000000e+00   4.53000000e-01   2.10000000e-01   1.59000000e-03   1.25000000e-03   6.49000000e-03   7.92000000e-04   6.76000000e-01
   1.50000000e+00   6.06000000e-01   2.76000000e-01   1.93000000e-03   1.88000000e-03   8.64000000e-03   1.05000000e-03   9.00000000e-01
   1.75000000e+00   7.69000000e-01   3.44000000e-01   2.32000000e-03   2.51000000e-03   1.09000000e-02   1.33000000e-03   1.13500000e+00
   1.90000000e+00   8.63000000e-01   3.83000000e-01   2.59000000e-03   2.81000000e-03   1.22000000e-02   1.49000000e-03   1.27000000e+00
   2.00000000e+00   9.25000000e-01   4.08000000e-01   2.77000000e-03   3.02000000e-03   1.30000000e-02   1.59000000e-03   1.36000000e+00
   2.25000000e+00   1.08000000e+00   4.80000000e-01   4.18000000e-03   3.69000000e-03   1.51000000e-02   1.86000000e-03   1.59000000e+00
   2.50000000e+00   1.23000000e+00   5.62000000e-01   9.39000000e-03   4.31000000e-03   1.72000000e-02   2.15000000e-03   1.83700000e+00
   3.00000000e+00   1.52000000e+00   7.31000000e-01   2.07000000e-02   5.66000000e-03   2.11000000e-02   2.71000000e-03   2.31800000e+00
   3.50000000e+00   1.82000000e+00   8.85000000e-01   2.71000000e-02   7.11000000e-03   2.50000000e-02   3.24000000e-03   2.78200000e+00
   4.00000000e+00   2.14000000e+00   9.89000000e-01   1.89000000e-02   8.63000000e-03   2.91000000e-02   3.74000000e-03   3.20800000e+00
   4.50000000e+00   2.40000000e+00   1.16000000e+00   1.96000000e-02   1.05000000e-02   3.27000000e-02   4.25000000e-03   3.64800000e+00
   5.00000000e+00   2.65000000e+00   1.38000000e+00   1.53000000e-02   1.64000000e-02   3.59000000e-02   4.80000000e-03   4.12100000e+00
   5.50000000e+00   2.89000000e+00   1.60000000e+00   7.50000000e-03   3.91000000e-02   3.82000000e-02   5.34000000e-03   4.60000000e+00
   6.00000000e+00   3.14000000e+00   1.82000000e+00   5.53000000e-03   4.18000000e-02   4.07000000e-02   5.90000000e-03   5.07100000e+00
