# Final ejected mass (during the TP-AGB phase)
#   computed for a set of metallicity and a range of low/intermediate mass by Karakas+2010Are listed here only main ISM elements H1, He4, C12, N14, O16 and Fe56
# Metal eand Total ejected mass are also added
# Z=0.0001
# 1) Mass, 2) Ej_H1, 3) Ej_He4, 4) Ej_C12, 5) Ej_N14, 6) Ej_O16, 7) Ej_Fe56, 8) Ej_Z 9) Ej_tot
   8.00000000e-01   8.87303440e-02   2.48828652e-02   8.47942434e-06   9.90364850e-07   4.21212245e-06   6.68393870e-07   1.43503055e-05   1.13627559e-01
   9.00000000e-01   1.42848854e-01   4.33844430e-02   5.34893068e-05   2.50936408e-06   1.07981918e-05   1.08047887e-06   6.78773416e-05   1.86301175e-01
   1.00000000e+00   2.10000000e-01   6.97000000e-02   2.55000000e-04   5.57000000e-06   2.48000000e-05   1.63000000e-06   3.00000000e-04   2.80000000e-01
   1.10000000e+00   2.89604621e-01   1.03156962e-01   9.18518485e-04   1.08285841e-05   5.10158142e-05   2.29429011e-06   1.35299056e-03   3.94114573e-01
   1.20000000e+00   3.75595589e-01   1.40999140e-01   2.50608199e-03   1.84840977e-05   9.42313916e-05   3.02053316e-06   2.93329875e-03   5.19528027e-01
   1.30000000e+00   4.58051126e-01   1.77965662e-01   5.17859534e-03   2.77003091e-05   1.56269313e-04   3.71914494e-06   5.36628411e-03   6.41383073e-01
   1.40000000e+00   5.26192769e-01   2.08056536e-01   8.16868766e-03   3.65371432e-05   2.32891600e-04   4.29170846e-06   8.61670064e-03   7.42866006e-01
   1.50000000e+00   5.87000000e-01   2.39000000e-01   1.16000000e-02   4.45000000e-05   3.16000000e-04   4.82000000e-06   1.30000000e-02   8.39000000e-01
   1.60000000e+00   6.44044521e-01   2.76432726e-01   1.58689854e-02   5.10489615e-05   3.92552175e-04   5.35199406e-06   1.82383046e-02   9.38715551e-01
   1.70000000e+00   6.96913251e-01   3.18125889e-01   2.07292692e-02   5.63529408e-05   4.52449540e-04   5.87202481e-06   2.35166624e-02   1.03855580e+00
