# Final stellar ejecta (AGB)
# Computed for a range of low and intermediate mass stars
#  by Campbell+2008 and Gil-Pons+2013
# Initial stellar mass from 0.85 to 9 Msun
# Are listed here only main ISM elements H1, He4, C12, N14, O16 and Fe56
# Total-ejected mass is also added
# Z=0.0000
# 1) Mass, 2) Ej_H1, 3) Ej_He4, 4) Ej_C12, 5) Ej_N14, 6) Ej_O16, 7) Ej_Fe56, 8) Ej_tot
   8.50000000e-01   5.19036000e-02   2.20224000e-02   1.92252000e-06   1.80338000e-05   3.72516000e-05   0.00000000e+00   7.39990170e-02
   1.00000000e+00   1.03572900e-01   5.17315000e-02   2.89508000e-04   6.15283000e-04   6.80281000e-04   0.00000000e+00   1.57005428e-01
   2.00000000e+00   6.06832000e-01   3.09764000e-01   1.20428000e-04   3.15744000e-03   4.49420000e-05   0.00000000e+00   9.19996991e-01
   3.00000000e+00   1.10274930e+00   7.72133400e-01   9.27091800e-04   2.21423400e-02   2.87888400e-04   0.00000000e+00   1.89909951e+00
   4.00000000e+00   1.68000000e+00   1.27000000e+00   4.37000000e-03   1.25000000e-01   1.13000000e-03   0.00000000e+00   3.08050000e+00
   5.00000000e+00   2.02000000e+00   1.75000000e+00   5.60000000e-03   1.50000000e-01   1.30000000e-03   0.00000000e+00   3.92690000e+00
   6.00000000e+00   2.61000000e+00   2.20000000e+00   4.82000000e-03   1.41000000e-01   1.04000000e-03   0.00000000e+00   4.95686000e+00
   7.00000000e+00   3.38000000e+00   2.48000000e+00   3.21000000e-03   8.66000000e-02   7.41000000e-04   0.00000000e+00   5.95055100e+00
   8.00000000e+00   4.12000000e+00   2.62000000e+00   1.39000000e-03   3.00000000e-02   2.22000000e-04   0.00000000e+00   6.77161200e+00
   9.00000000e+00   5.21000000e+00   2.43000000e+00   1.19000000e-03   1.69000000e-02   1.37000000e-03   0.00000000e+00   7.65946000e+00
