# Total stellar ejecta (SNII + over + wind)
# Computed for a range of massive stars by Potinari+98 with Padova Tracks for a set of metallicity
#   and a range of initial stellar mass from 12 to 100 Msun
# Are listed here only main ISM elements H1, He4, C12, N14, O16 and Fe56
# Total-ejected mass is also added
# Z=0.004
# 1) Mass, 2) Ej_H1, 3) Ej_He4, 4) Ej_C12, 5) Ej_N14, 6) Ej_O16, 7) Ej_Fe56, 8) Ej_tot
   1.20000000e+01   5.59000000e+00   3.54000000e+00   1.71000000e-01   1.16000000e-02   7.07000000e-01   1.69000000e-01   1.05000000e+01
   1.50000000e+01   6.71000000e+00   4.28000000e+00   2.40000000e-01   1.52000000e-02   1.31000000e+00   1.25000000e-01   1.31800000e+01
   2.00000000e+01   8.40000000e+00   5.38000000e+00   2.71000000e-01   1.87000000e-02   2.95000000e+00   1.92000000e-01   1.79600000e+01
   3.00000000e+01   1.13900000e+01   7.58000000e+00   3.19000000e-01   3.13000000e-02   3.03000000e+00   4.46000000e-03   2.30200000e+01
   4.00000000e+01   1.44100000e+01   9.46000000e+00   3.61000000e-01   4.06000000e-02   2.12000000e+00   5.61000000e-03   2.74000000e+01
   6.00000000e+01   2.02123287e+01   1.31744857e+01   4.62823381e-01   5.84183408e-02   3.31056583e+00   1.72668885e-02   3.73107928e+01
   1.00000000e+02   2.81700000e+01   2.66600000e+01   3.75000000e-01   1.24000000e-01   6.98000000e+00   1.29000000e-02   6.33000000e+01
   1.20000000e+02   3.20500000e+01   5.21000000e+01   1.27000000e-01   2.24000000e-01   1.47000000e-01   1.98000000e-02   8.48000000e+01
