# Final ejected mass (during the TP-AGB phase)
#   computed for a set of metallicity and a range of low/intermediate mass by Karakas+2010Are listed here only main ISM elements H1, He4, C12, N14, O16 and Fe56
# Metal eand Total ejected mass are also added
# Z=0.004
# 1) Mass, 2) Ej_H1, 3) Ej_He4, 4) Ej_C12, 5) Ej_N14, 6) Ej_O16, 7) Ej_Fe56, 8) Ej_Z 9) Ej_tot
   8.00000000e-01   1.89931922e-01   6.77850302e-02   2.14615780e-04   7.18285164e-05   4.88037484e-04   6.06573544e-05   8.35139134e-04   2.58552091e-01
   9.00000000e-01   2.33506231e-01   8.50468415e-02   1.87043588e-04   1.00331026e-04   6.06332392e-04   7.48490637e-05   9.68556069e-04   3.19521629e-01
   1.00000000e+00   2.83880406e-01   1.04955784e-01   1.92918727e-04   1.35942730e-04   7.43686698e-04   9.12615531e-05   1.16380971e-03   3.90000000e-01
   1.10000000e+00   3.41192147e-01   1.27370423e-01   2.35421744e-04   1.78627914e-04   9.00287340e-04   1.09920362e-04   1.59246559e-03   4.70155035e-01
   1.20000000e+00   4.05362694e-01   1.51984502e-01   3.39870802e-04   2.27598687e-04   1.07556989e-03   1.30771085e-04   2.44870721e-03   5.59795903e-01
   1.30000000e+00   4.76269304e-01   1.78394492e-01   5.80709810e-04   2.81319724e-04   1.26866048e-03   1.53734562e-04   3.64624341e-03   6.58310039e-01
   1.40000000e+00   5.53212707e-01   2.06012568e-01   1.16264974e-03   3.37477325e-04   1.47745804e-03   1.78554963e-04   5.21102520e-03   7.64436301e-01
   1.50000000e+00   6.31000000e-01   2.35000000e-01   2.19000000e-03   3.97000000e-04   1.70000000e-03   2.04000000e-04   6.00000000e-03   8.72000000e-01
   1.60000000e+00   7.03990774e-01   2.64920126e-01   3.54360369e-03   4.59384508e-04   1.93095658e-03   2.28601271e-04   6.16254605e-03   9.75073446e-01
   1.70000000e+00   7.69379623e-01   2.94640190e-01   5.08521951e-03   5.22546371e-04   2.15693462e-03   2.51333232e-04   8.01603372e-03   1.07203585e+00
   1.80000000e+00   8.25858723e-01   3.21650372e-01   6.99058483e-03   5.82853623e-04   2.34537844e-03   2.71062449e-04   1.99013442e-02   1.16741044e+00
   1.90000000e+00   8.94000000e-01   3.51000000e-01   9.31000000e-03   6.36000000e-04   2.55000000e-03   2.94000000e-04   1.50000000e-02   1.26000000e+00
   2.00000000e+00   9.42099161e-01   3.72983024e-01   1.15624738e-02   6.38733429e-04   2.74142523e-03   3.15170656e-04   1.52578031e-02   1.33033999e+00
   2.10000000e+00   1.00471074e+00   4.04584478e-01   1.52663913e-02   6.78794896e-04   2.94110960e-03   3.36073632e-04   1.92223695e-02   1.42851759e+00
   2.20000000e+00   1.06615720e+00   4.46403419e-01   2.09146945e-02   7.60529609e-04   3.14146533e-03   3.56808491e-04   2.51734979e-02   1.53773412e+00
   2.30000000e+00   1.10384180e+00   4.82718894e-01   2.62998650e-02   8.32554435e-04   3.27997938e-03   3.73710894e-04   4.80262993e-02   1.63458700e+00
   2.40000000e+00   1.15678150e+00   5.23056257e-01   3.09621601e-02   9.09064875e-04   3.42699344e-03   3.95285941e-04   5.25647430e-02   1.73240250e+00
   2.50000000e+00   1.22000000e+00   5.64000000e-01   3.50000000e-02   9.88000000e-04   3.59000000e-03   4.19000000e-04   4.50000000e-02   1.82900000e+00
   2.60000000e+00   1.28109105e+00   5.98443372e-01   3.80649611e-02   1.05900146e-03   3.74218137e-03   4.39989596e-04   4.33061335e-02   1.92284056e+00
   2.70000000e+00   1.34168534e+00   6.25920409e-01   3.98971733e-02   1.12137937e-03   3.88815226e-03   4.58495796e-04   4.53652007e-02   2.01297095e+00
   2.80000000e+00   1.40531297e+00   6.47598471e-01   4.04819931e-02   1.17493430e-03   4.03815730e-03   4.75738876e-04   4.61708235e-02   2.09908226e+00
