# Final ejected mass (during the TP-AGB phase)
#   computed for a set of metallicity and a range of low/intermediate mass by Karakas+2010Are listed here only main ISM elements H1, He4, C12, N14, O16 and Fe56
# Total-ejected mass is also added
# Z=0.0004
# 1) Mass, 2) Ej_H1, 3) Ej_He4, 4) Ej_C12, 5) Ej_N14, 6) Ej_O16, 7) Ej_Fe56, 8) Ej_tot
   1.00000000e+00   2.35226797e-01   8.13035461e-02   2.29654191e-04   1.85076722e-05   8.90346876e-05   7.39943912e-06   3.17130964e-01
   1.25000000e+00   4.26135615e-01   1.61860996e-01   1.66341843e-03   5.67192961e-05   2.86778499e-04   1.37716409e-05   5.91637865e-01
   1.50000000e+00   6.03163497e-01   2.37488862e-01   6.19970369e-03   1.01282698e-04   5.94716583e-04   1.96935003e-05   8.51252445e-01
   1.75000000e+00   7.51026917e-01   3.26191653e-01   1.39185406e-02   1.37615704e-04   8.56989117e-04   2.51127236e-05   1.09865455e+00
   1.90000000e+00   8.32804426e-01   3.73057215e-01   1.92054296e-02   1.61844565e-04   9.64340082e-04   2.80324671e-05   1.23424909e+00
   2.00000000e+00   9.08247803e-01   4.19684546e-01   2.39928420e-02   1.76623600e-04   1.06628049e-03   3.07446548e-05   1.32804541e+00
   2.25000000e+00   1.01215835e+00   4.93998314e-01   3.70678136e-02   1.92220843e-04   1.24910908e-03   3.41102213e-05   1.55523426e+00
   2.50000000e+00   1.18219408e+00   5.56479402e-01   4.32897271e-02   1.68874648e-04   1.37993493e-03   3.88226557e-05   1.79068168e+00
   3.00000000e+00   1.56484743e+00   6.15065070e-01   2.84278125e-02   2.36041014e-04   1.15663874e-03   4.99055966e-05   2.21746244e+00
   3.50000000e+00   1.90121873e+00   7.28369216e-01   1.10815252e-02   7.35816694e-03   1.32444741e-03   6.04852794e-05   2.66096180e+00
   4.00000000e+00   2.17749456e+00   9.17092888e-01   6.34764742e-03   2.52910373e-02   1.71196635e-03   7.11368906e-05   3.13424959e+00
   4.50000000e+00   2.46868305e+00   1.09747345e+00   4.12233703e-03   2.93075283e-02   1.50782527e-03   8.22117412e-05   3.61237482e+00
   5.00000000e+00   2.71427680e+00   1.31310713e+00   3.50759316e-03   3.51114761e-02   1.35452199e-03   9.25954622e-05   4.08000275e+00
   5.50000000e+00   3.02111250e+00   1.47859299e+00   3.38767351e-03   3.44472714e-02   1.37263326e-03   1.04000000e-04   4.54674754e+00
   6.00000000e+00   3.25970450e+00   1.69962611e+00   2.61706673e-03   4.03817341e-02   1.52612034e-03   1.14625114e-04   5.00362741e+00
