# Stellar initial mass and remnant associated mass Gil-Pons+13
   4.00000000e+00   9.20000000e-01
   5.00000000e+00   1.07000000e+00
   6.00000000e+00   1.04000000e+00
   7.00000000e+00   1.15000000e+00
   8.00000000e+00   1.26000000e+00
   9.00000000e+00   1.35000000e+00
