# Final ejected mass (during the TP-AGB phase)
#   computed for a set of metallicity and a range of low/intermediate mass by Karakas+2010Are listed here only main ISM elements H1, He4, C12, N14, O16 and Fe56
# Total-ejected mass is also added
# Z=0.05
# 1) Mass, 2) Ej_H1, 3) Ej_He4, 4) Ej_C12, 5) Ej_N14, 6) Ej_O16, 7) Ej_Fe56, 8) Ej_tot
   1.00000000e+00   2.81399340e-01   1.58085470e-01   3.04723502e-03   1.61119118e-03   1.08370988e-02   1.31879293e-03   4.49399527e-01
   1.25000000e+00   4.41309677e-01   2.45000000e-01   4.31416382e-03   3.03398058e-03   1.69157028e-02   2.06336842e-03   7.03040000e-01
   1.50000000e+00   5.90411576e-01   3.20067227e-01   3.93336853e-03   4.55463918e-03   2.24848193e-02   2.71551724e-03   9.34256055e-01
   1.75000000e+00   7.43850314e-01   3.85459283e-01   1.41270341e-03   5.94349057e-03   2.76302326e-02   3.39520154e-03   1.15639587e+00
   1.90000000e+00   8.29364143e-01   4.22734870e-01   1.10512356e-03   6.63537815e-03   3.04376278e-02   3.76288136e-03   1.28007937e+00
   2.00000000e+00   8.30703883e-01   4.08000000e-01   6.85080357e-04   6.42281690e-03   3.00711744e-02   3.71779412e-03   1.36401180e+00
   2.25000000e+00   1.05081081e+00   5.04157549e-01   1.10584810e-03   8.72826923e-03   3.70747967e-02   4.63753351e-03   1.58204005e+00
   2.50000000e+00   1.20071429e+00   5.83815157e-01   3.93625446e-03   9.77689474e-03   4.33147877e-02   5.40643275e-03   1.83700000e+00
   3.00000000e+00   1.51006536e+00   7.50507022e-01   1.08204545e-02   1.29698785e-02   5.38995157e-02   6.92839623e-03   2.33006245e+00
   3.50000000e+00   1.74336842e+00   1.00413462e+00   2.59508834e-02   1.67391060e-02   6.28140704e-02   8.39808000e-03   2.83084272e+00
   4.00000000e+00   2.04446429e+00   1.11657648e+00   1.67704225e-02   2.13400860e-02   7.23769231e-02   9.58054795e-03   3.25261188e+00
   4.50000000e+00   2.32258065e+00   1.23449541e+00   5.95596899e-02   2.88612565e-03   8.28906977e-02   1.08810241e-02   3.65702226e+00
   5.00000000e+00   2.59132841e+00   1.44272727e+00   5.75159705e-02   4.85487365e-03   1.07400833e-01   1.23208556e-02   4.12801191e+00
   5.50000000e+00   2.74740132e+00   1.72972973e+00   9.56632653e-03   3.18502083e-02   1.10548485e-01   1.35788571e-02   4.60701067e+00
   6.00000000e+00   3.00597561e+00   1.96000000e+00   6.82609375e-03   3.50148297e-02   1.42800862e-01   1.50043103e-02   5.09007146e+00
