# Final ejected mass (during the TP-AGB phase)
#   computed for a set of metallicity and a range of low/intermediate mass by Karakas+2010Are listed here only main ISM elements H1, He4, C12, N14, O16 and Fe56
# Total-ejected mass is also added
# Z=0.004
# 1) Mass, 2) Ej_H1, 3) Ej_He4, 4) Ej_C12, 5) Ej_N14, 6) Ej_O16, 7) Ej_Fe56, 8) Ej_tot
   1.00000000e+00   2.84000000e-01   1.05000000e-01   1.93000000e-04   1.36000000e-04   7.44000000e-04   9.13000000e-05   3.90000000e-01
   1.25000000e+00   4.40000000e-01   1.65000000e-01   4.35000000e-04   2.54000000e-04   1.17000000e-03   1.42000000e-04   6.08000000e-01
   1.50000000e+00   6.31000000e-01   2.35000000e-01   2.19000000e-03   3.97000000e-04   1.70000000e-03   2.04000000e-04   8.72000000e-01
   1.75000000e+00   8.00000000e-01   3.09000000e-01   6.00000000e-03   5.54000000e-04   2.26000000e-03   2.62000000e-04   1.12000000e+00
   1.90000000e+00   8.94000000e-01   3.51000000e-01   9.31000000e-03   6.36000000e-04   2.55000000e-03   2.94000000e-04   1.26000000e+00
   2.00000000e+00   1.03000000e+00   4.00000000e-01   1.24000000e-02   6.85000000e-04   2.94000000e-03   3.38000000e-04   1.35000000e+00
   2.25000000e+00   1.09000000e+00   4.67000000e-01   2.38000000e-02   8.01000000e-04   3.23000000e-03   3.67000000e-04   1.58600000e+00
   2.50000000e+00   1.22000000e+00   5.64000000e-01   3.50000000e-02   9.88000000e-04   3.59000000e-03   4.19000000e-04   1.82900000e+00
   3.00000000e+00   1.54000000e+00   6.80000000e-01   3.90000000e-02   1.22000000e-03   4.35000000e-03   5.11000000e-04   2.26900000e+00
   3.50000000e+00   1.92000000e+00   7.34000000e-01   2.44000000e-02   1.65000000e-03   5.25000000e-03   6.13000000e-04   2.68600000e+00
   4.00000000e+00   2.19000000e+00   9.09000000e-01   9.22000000e-03   2.37000000e-02   6.07000000e-03   7.17000000e-04   3.14800000e+00
   4.50000000e+00   2.45000000e+00   1.11000000e+00   5.41000000e-03   4.58000000e-02   6.10000000e-03   8.19000000e-04   3.62800000e+00
   5.00000000e+00   2.64000000e+00   1.37000000e+00   5.13000000e-03   6.56000000e-02   5.11000000e-03   9.16000000e-04   4.09500000e+00
   5.50000000e+00   2.99000000e+00   1.51000000e+00   5.36000000e-03   4.86000000e-02   5.58000000e-03   1.04000000e-03   4.56800000e+00
   6.00000000e+00   3.21000000e+00   1.75000000e+00   4.34000000e-03   5.40000000e-02   3.83000000e-03   1.15000000e-03   5.02300000e+00
